source	target	prediction
dobby may assemble many cakes <eos>	dobby may assemble many cakes <eos>	dobby may assemble many cakes <eos>
dobby must create the cake <eos>	dobby must create the cake <eos>	dobby must create the cake <eos>
hagrid can sprinkle the cakes <eos>	hagrid can sprinkle the cakes <eos>	hagrid can sprinkle the cakes <eos>
the student should swim <eos>	the student should not swim <eos>	the student should not swim <eos>
ginny can eat the pancakes <eos>	ginny can eat the pancakes <eos>	ginny can eat the pancakes <eos>
snape must make the doughnuts <eos>	snape must make the doughnuts <eos>	snape must make the doughnuts <eos>
draco may gobble the baklava <eos>	draco may gobble the baklava <eos>	draco may gobble the baklava <eos>
albus may assemble a cookie <eos>	albus may not assemble a cookie <eos>	albus may not assemble a cookie <eos>
a wizard must arrange the pancakes <eos>	a wizard must arrange the pancakes <eos>	a wizard must arrange the pancakes <eos>
vernon must create the strudels <eos>	vernon must not create the strudels <eos>	vernon must not create the strudels <eos>
the witch must assemble the baklava <eos>	the witch must assemble the baklava <eos>	the witch must assemble the baklava <eos>
harry can assemble the cakes <eos>	harry can not assemble the cakes <eos>	harry can not assemble the cakes <eos>
a professor can chew the doughnut that albus should make <eos>	a professor can not chew the doughnut that albus should make <eos>	a professor can not chew the doughnut that albus should make <eos>
mcgonagall must arrange the croissants because she must create many baklava <eos>	mcgonagall must arrange the croissants because she must create many baklava <eos>	mcgonagall must arrange the croissants because she must create many baklava <eos>
because a wizard should chew a strudel albus may smile <eos>	because a wizard should chew a strudel albus may not smile <eos>	because a wizard should not chew a strudel albus may smile <eos>
the student can arrange the cakes that fred may hide <eos>	the student can not arrange the cakes that fred may hide <eos>	the student can not arrange the cakes that fred may hide <eos>
because neville must hide the eclaires vernon may chew a strudel <eos>	because neville must hide the eclaires vernon may chew a strudel <eos>	because neville must hide the eclaires vernon may chew a strudel <eos>
lupin must eat a cake that hermione can hide <eos>	lupin must eat a cake that hermione can hide <eos>	lupin must eat a cake that hermione can hide <eos>
ron can make a eclaire that draco must hide <eos>	ron can make a eclaire that draco must hide <eos>	ron can make a eclaire that draco must hide <eos>
voldemort should arrange the souffles which sirius can arrange <eos>	voldemort should arrange the souffles which sirius can arrange <eos>	voldemort should arrange the souffles which sirius can arrange <eos>
fred may gobble the eclaires that lily should eat <eos>	fred may gobble the eclaires that lily should eat <eos>	fred may gobble the eclaires that lily should eat <eos>
harry can assemble the souffles which draco must chew <eos>	harry can assemble the souffles which draco must chew <eos>	harry can assemble the souffles which draco must chew <eos>
the witch may chew a chocolate that he must arrange <eos>	the witch may not chew a chocolate that he must arrange <eos>	the witch may not chew a chocolate that he must arrange <eos>
a wizard can sprinkle a cookie which george may hide <eos>	a wizard can not sprinkle a cookie which george may hide <eos>	a wizard can not sprinkle a cookie which george may hide <eos>
since hagrid should sprinkle many cakes draco must assemble the doughnut <eos>	since hagrid should sprinkle many cakes draco must assemble the doughnut <eos>	since hagrid should sprinkle many cakes draco must assemble the doughnut <eos>
since he should create the strudels draco must eat the cakes <eos>	since he should create the strudels draco must eat the cakes <eos>	since he should create the strudels since draco must eat the cakes <eos>
because ron can chew a baklava draco may prepare the pancake <eos>	because ron can chew a baklava draco may prepare the pancake <eos>	because ron can chew a baklava draco may prepare the pancake <eos>
a professor should hide the croissants <eos>	a professor should not hide the croissants <eos>	a professor should not hide the croissants <eos>
the professor may create the cookies <eos>	the professor may not create the cookies <eos>	the professor may not create the cookies <eos>
a professor must sprinkle the souffle <eos>	a professor must not sprinkle the souffle <eos>	a professor must not sprinkle the souffle <eos>
a witch should create the pancake <eos>	a witch should not create the pancake <eos>	a witch should not create the pancake <eos>
the witch may sprinkle the baklava <eos>	the witch may not sprinkle the baklava <eos>	the witch may not sprinkle the baklava <eos>
james should gobble the cakes <eos>	james should gobble the cakes <eos>	james should gobble the cakes <eos>
sirius may assemble a doughnut <eos>	sirius may assemble a doughnut <eos>	sirius may assemble a doughnut <eos>
james should assemble the cakes <eos>	james should assemble the cakes <eos>	james should assemble the cakes <eos>
george may assemble the baklava <eos>	george may assemble the baklava <eos>	george may assemble the baklava <eos>
james may arrange the cookies <eos>	james may arrange the cookies <eos>	james may arrange the cookies <eos>
because harry may sprinkle a cookie which the professor must prepare the student must assemble many eclaires that she can make <eos>	because harry may sprinkle a cookie which the professor must prepare the student must not assemble many eclaires that she can make <eos>	because harry may not sprinkle a cookie which the professor must prepare the student must assemble many eclaires that she can make <eos>
the professor may assemble the cookie that lupin may make since a professor can create the souffles which lily can chew <eos>	the professor may not assemble the cookie that lupin may make since a professor can create the souffles which lily can chew <eos>	the professor may not assemble the cookie that lupin may make since a professor can create the souffles which lily can chew <eos>
