target,prediction,source length,target length,prediction length,correct,Preserves Tree Structure,Preserves Significant Clauses,Negates Main Verb,Negates Target Verb,Parseable
since vernon should make a cookie lupin may not make the doughnut,since vernon should make a cookie lupin may not make the doughnut,11,12,12,1,1,1,1,1,1
since draco can prepare the baklava because mcgonagall should make the pancake that a student may arrange ron can not sprinkle a croissant,since draco can prepare the baklava because mcgonagall should make the pancake that a student may arrange,22,23,17,0,0,0,0,0,1
since voldemort should assemble the chocolate because a witch should swim a wizard can not gobble a pancake that the professor can sprinkle,since voldemort should assemble the chocolate because a witch should swim a chocolate a wizard can gobble a that the professor can chew,22,23,23,0,N/A,N/A,N/A,0,0
since petunia should chew many souffles that a witch may sprinkle a witch can not assemble a baklava that the wizard must arrange,since petunia should chew many souffles that a witch may sprinkle a witch can not assemble a baklava that the wizard must assemble,22,23,23,0,1,1,1,1,1
since voldemort should chew the pancakes which petunia may create albus may not make the cookie because dobby may eat the souffle,since voldemort should chew the pancakes which petunia may create albus may not make the cookie because dobby may eat the souffle,21,22,22,1,1,1,1,1,1
since he must sprinkle many eclaires vernon can not make the chocolate because he can create a pancake which dobby can assemble,since he must sprinkle many eclaires vernon can not make the chocolate because he can create a pancake which dobby can assemble,21,22,22,1,1,1,1,1,1
since george can prepare the eclaire which lily should prepare a student can not gobble the baklava because she must eat a croissant,since george can prepare the eclaire which lily should prepare a student can not gobble the baklava because she must eat a baklava,22,23,23,0,0,1,1,1,1
since sirius may create the strudel the professor may not chew many doughnuts which hagrid should assemble since petunia must make the pancake,since sirius may create the strudel the professor may not chew many doughnuts which hagrid should assemble since petunia must make the souffles,22,23,23,0,0,1,1,1,1
since albus must sprinkle the cakes since the wizard should create the strudel which voldemort must sprinkle mcgonagall must not arrange the cookie,since albus must sprinkle the cakes since the wizard should create the strudel which the wizard must sprinkle mcgonagall must arrange the baklava,22,23,23,0,0,0,0,0,1
because mcgonagall must chew the croissants because harry may sprinkle a pancake that the witch should assemble petunia should not make a cake,because mcgonagall must chew the croissants because harry may sprinkle a pancake that the witch should assemble a petunia should make a souffle,22,23,23,0,N/A,N/A,N/A,0,0
since vernon can sprinkle many chocolates a student may not make the strudels which draco may create because lupin must eat the eclaires,since vernon can sprinkle many chocolates a student may not make the strudels which draco may create because lupin must eat the baklava,22,23,23,0,1,1,1,1,1
because vernon must assemble a cake because harry can assemble a croissant lupin can not make a cookie which she can create,because vernon must assemble a cake because harry can assemble a croissant that lupin can make a cookie which she can create,21,22,22,0,N/A,N/A,N/A,0,0
because george can hide the cake dobby must not prepare the cake since hagrid can eat the cake that harry should chew,because george can hide the cake dobby must not prepare the cake since hagrid can eat the cake that harry should chew,21,22,22,1,1,1,1,1,1
because harry should gobble the croissants which he may assemble because voldemort must chew a croissant she should not eat a doughnut,because harry should gobble the croissants which he may assemble because voldemort must chew a croissant she should eat a doughnut a doughnut,21,22,23,0,N/A,N/A,N/A,0,0
since lily may chew a pancake which dobby must gobble the wizard should not eat the cookies which the wizard can arrange,since lily may chew a pancake which dobby must gobble the wizard should not eat the cookies which the wizard can arrange,21,22,22,1,1,1,1,1,1
because snape must party a student should not chew the chocolates because he must prepare a souffle that the wizard should make,because snape must party a student should not chew the chocolates because he must prepare a souffle that the wizard should make,21,22,22,1,1,1,1,1,1
because petunia should chew the cookies because james should gobble many croissants lupin may not assemble a chocolate which lily should arrange,because petunia should chew the cookies because james should gobble many croissants lupin may not assemble a chocolate which lily should arrange a chocolate which lily should arrange,21,22,28,0,N/A,N/A,N/A,1,0
since dobby can chew the doughnuts which the student may hide the wizard must not eat the cookie that fred must hide,since dobby can chew the doughnuts which the student may hide the wizard must not eat the cookie that fred must hide,21,22,22,1,1,1,1,1,1
since hermione should hide the eclaires since vernon must prepare the strudels which he may create lupin must not sprinkle many strudels,since hermione should hide the eclaires since vernon must prepare the strudels which he may create lupin must sprinkle many strudels,21,22,21,0,0,0,0,0,1
because petunia may create the doughnut that ron may arrange because ginny can assemble a chocolate lupin should not assemble the strudel,because petunia may create the doughnut that ron may arrange because ginny can assemble a chocolate because lupin can assemble the strudel,21,22,22,0,0,0,0,0,1
because vernon may assemble a strudel that he should create the professor can not assemble a souffle that fred may eat,because vernon may assemble a strudel that he should create the professor that he should create the professor can assemble a souffle that fred may eat,20,21,26,0,N/A,N/A,N/A,0,0
since ginny can arrange the baklava that neville can hide neville can not hide the doughnuts,since ginny can arrange the baklava that neville can hide neville can not hide the doughnuts,15,16,16,1,1,1,1,1,1
because voldemort must sprinkle a chocolate that lily should gobble mcgonagall should not create the pancakes,because voldemort must sprinkle a chocolate that lily should not gobble mcgonagall should create the pancakes,15,16,16,0,N/A,N/A,N/A,0,0
because george may prepare a chocolate which fred should hide lily must not make a cookie,because george may prepare a chocolate which fred should hide lily must not make a cookie,15,16,16,1,1,1,1,1,1
because snape must hide the doughnuts that voldemort can sprinkle neville should not make a pancake,because snape must hide the doughnuts that voldemort can sprinkle neville should not make a pancake,15,16,16,1,1,1,1,1,1
because lupin can arrange the souffles which mcgonagall should sprinkle she may not eat the eclaire,because lupin can arrange the souffles which mcgonagall should sprinkle she may eat the eclaire,15,16,15,0,0,0,0,0,1
since mcgonagall can assemble the eclaire george may not gobble the baklava,since mcgonagall can assemble the eclaire george may not gobble the baklava,11,12,12,1,1,1,1,1,1
since fred should assemble the doughnuts snape may not assemble a souffle,since fred should assemble the doughnuts snape may not assemble a souffle,11,12,12,1,1,1,1,1,1
since hermione should hide the strudel petunia should not sprinkle the doughnuts,since hermione should hide the strudel petunia should not sprinkle the doughnuts,11,12,12,1,1,1,1,1,1
since hermione can create the souffle petunia should not sprinkle a chocolate,since hermione can create the souffle petunia should not sprinkle a chocolate,11,12,12,1,1,1,1,1,1
because dobby may sprinkle the souffles lupin can not eat the souffles,because dobby may sprinkle the souffles lupin can not eat the souffles,11,12,12,1,1,1,1,1,1
