Target,Prediction,Source Length
a wizard can sprinkle the strudels which mcgonagall should arrange,mcgonagall can arrange a doughnut that lupin can create a doughnut that lupin may prepare the strudels that mcgonagall must arrange a doughnut that lupin may prepare the strudels that,10
the witch can laugh,the can can,4
the student can swim,the can can the,4
hermione must gobble a strudel that harry may eat,hermione must eat the baklava that hermione must not,9
ron can hiccup because she must assemble the baklava,because the student can chew the baklava that albus must not create the baklava,9
ginny should create the croissant,the should prepare the baklava,5
james should prepare a pancake,a should should hide a pancake,5
a professor should arrange many cookies that a wizard may gobble,a professor should hide a a that a student should chew,11
the professor can wiggle because the professor should eat a doughnut,mcgonagall may eat a eclaire that neville may not chew a eclaire,11
the wizard should party,the should should hide,4
mcgonagall should sprinkle the cookies because petunia must prepare the doughnuts which petunia should chew,because a professor should chew the baklava that he should assemble a cookie that should should chew,15
since a student must party harry must hide many cookies that a student may prepare because albus should eat a baklava,since voldemort may assemble a chocolate that a professor may assemble a chocolate,21
mcgonagall should create many souffles because petunia may assemble a baklava which she must gobble,since should should hide a souffle that a should assemble,15
hagrid must eat the chocolates which james must make because george can create a baklava,hagrid must assemble a chocolate that a professor can not assemble a chocolate,15
because draco must hide the cookies hermione must chew many baklava that albus should chew,because must must chew the cakes that dobby must create,15
neville can sprinkle the chocolates since he can prepare the eclaire,the can sprinkle the chocolates,11
vernon may hide a eclaire,vernon may a professor may arrange,5
albus can sprinkle the doughnuts,the can can the the,5
because ginny may create a strudel since the wizard must smile sirius must assemble the souffle,because the must hide the baklava that dobby must create the baklava,16
because mcgonagall can make the doughnuts that the professor should hide harry should swim,because should may eat the doughnuts,14
dobby can eat the strudel that sirius may arrange,the professor can eat the pancakes that the professor can not create the pancakes,9
