Target Sentence,Predicted Sentence,Source Length,Target Length,Prediction Length,Correct Transformation,Parseable,Preserves Identical Tree Structure,"Preserves Significant Clauses (S, AdvP, RelP)"
because a witch can wiggle ron must assemble the cake which lupin may arrange,because a witch can wiggle ron must assemble the cake which lupin may arrange,14,14,14,1,1,1,1
since a professor should assemble a souffle that petunia can assemble she should giggle,since a professor should assemble a souffle that petunia can assemble she should giggle,14,14,14,1,1,1,1
because vernon may hiccup she can create the cookies that hagrid should make,because vernon may hiccup she can create the cookies that hagrid should make,13,13,13,1,1,1,1
because lupin can assemble a pancake that he may sprinkle snape must party,because lupin can assemble a pancake that he may sprinkle snape must party,13,13,13,1,1,1,1
because a wizard should prepare many cakes a witch should make the pancakes,because a wizard should prepare many cakes a witch should make the pancakes,13,13,13,1,1,1,1
because neville must hide a eclaire that snape may eat snape may wiggle,because neville must hide a eclaire that snape may eat snape may wiggle,13,13,13,1,1,1,1
because a student may assemble a doughnut which sirius should hide since lupin should arrange the doughnuts hermione must sprinkle the souffles,because a student may assemble a doughnut which sirius should arrange since hermione should hide the souffles which lupin must sprinkle,22,22,21,0,1,0,0
because the professor should eat the strudel she can walk,because the professor should eat the strudel she can walk,10,10,10,1,1,1,1
because the student should assemble a strudel that petunia may prepare harry can eat a croissant that fred may chew,because the student should assemble a strudel that petunia can prepare harry may eat a croissant that fred may chew,20,20,20,0,1,1,1
since albus must make a souffle that vernon may sprinkle ginny should arrange the cookies which ron can arrange,since albus must make a souffle that vernon may sprinkle vernon should arrange the cookies which neville can arrange,19,19,19,0,1,1,1
since vernon must hide the eclaires the student should chew a pancake because the student can arrange the eclaire,since vernon must hide the eclaires the student should chew a pancake because the student can arrange the eclaire,19,19,19,1,1,1,1
since the witch may gobble many pancakes the student can chew a souffle since she can arrange the cakes,since the witch may gobble the pancakes since a student can chew the souffle she can arrange many eclaires,19,19,19,0,1,0,0
because she may eat a pancake which ginny must create she must arrange the souffle that ron should arrange,because she may eat a pancake which ginny must create she must arrange the souffle that ron should arrange,19,19,19,1,1,1,1
since the wizard may assemble the doughnut snape may arrange the eclaire,since the wizard may assemble the doughnut snape may arrange the eclaire,12,12,12,1,1,1,1
since voldemort must assemble the cake the witch must arrange the doughnuts,since voldemort must assemble the cake the witch must arrange the doughnuts,12,12,12,1,1,1,1
because ginny may walk since ginny can create the souffle lupin may walk,because ginny may walk since ginny can create the souffle lupin may walk,13,13,13,1,1,1,1
since hermione may party george may make the cake that sirius can chew,since hermione may party george may make the cake that sirius can chew,13,13,13,1,1,1,1
since the wizard can arrange the cookies a witch can eat the strudel,since the wizard can arrange the cookies a witch can eat the strudel,13,13,13,1,1,1,1
because she must party ginny must laugh,because she must party ginny must laugh,7,7,7,1,1,1,1
because james must giggle snape must smile,because james must giggle snape must smile,7,7,7,1,1,1,1
since sirius may jump lupin must wiggle,since sirius may jump lupin must wiggle,7,7,7,1,1,1,1
since dobby must party ginny should wiggle,since dobby must party ginny should wiggle,7,7,7,1,1,1,1
since a professor may chew many eclaires a witch must sprinkle a chocolate because dobby can run since lupin must prepare a cake,because a professor may chew a pancakes since lupin can sprinkle a souffle a witch must hiccup since a professor must hiccup,23,23,22,0,1,0,0
since mcgonagall must smile ron must assemble the chocolate which he should chew since albus may arrange the souffles that petunia must arrange,since mcgonagall must smile ron must chew the chocolate which petunia should arrange since he must assemble the souffles that petunia must arrange,23,23,23,0,1,0,1
because a witch must prepare the cookies that vernon can chew because a wizard must hide the souffles lupin should gobble many pancakes,because a witch must prepare the cookies that vernon can chew because a student must gobble the pancakes because lupin should hide many souffles,23,23,24,0,1,0,0
since the professor should eat many souffles which a wizard can sprinkle petunia may assemble the chocolate since he should giggle,since the professor can prepare a baklava which petunia may assemble since a wizard should run because he should sprinkle the pancakes,21,21,22,0,1,0,0
because harry should eat the chocolate that george must hide since she should sprinkle the pancakes albus may create the baklava,because harry should eat the chocolate that george must hide albus should sprinkle the chocolate since she may create the doughnuts,21,21,21,0,1,0,0
since a witch can hide the souffle that voldemort may chew lily may assemble the eclaires that the student must arrange,since a witch can hide the souffle that voldemort may chew since lily may assemble the eclaires that the student must arrange,21,21,22,0,1,0,0
because vernon may arrange the eclaires that james can eat because hagrid can swim hermione should jump,because vernon may arrange the eclaires that james can eat because hagrid can swim hermione should jump,17,17,17,1,1,1,1
since she should gobble the croissant which a professor can assemble ginny should giggle,since she should gobble the croissant which a professor can assemble ginny should giggle,14,14,14,1,1,1,1
since she may prepare the eclaires hermione must create the pancakes that snape should create,since she may prepare the eclaires hermione must create the pancakes that snape should create,15,15,15,1,1,1,1
since he may swim the witch should assemble the souffle that a professor may gobble,since he may swim the witch should assemble the souffle that a professor may gobble,15,15,15,1,1,1,1
