source	target	prediction
hagrid can arrange the chocolate <eos>	hagrid can not arrange the chocolate <eos>	hagrid can not arrange the chocolate <eos>
he must assemble the pancakes <eos>	he must not assemble the pancakes <eos>	he must not assemble the pancakes <eos>
james may swim <eos>	james may not swim <eos>	james may not swim <eos>
albus may wiggle <eos>	albus may not wiggle <eos>	albus may not wiggle <eos>
she must run <eos>	she must not run <eos>	she must not run <eos>
the student should wiggle <eos>	the student should wiggle <eos>	the student should wiggle <eos>
she must hiccup <eos>	she must not hiccup <eos>	she must not hiccup <eos>
sirius may eat the strudels because dobby can laugh because he should make the pancake that a wizard should hide <eos>	sirius may not eat the strudels because dobby can laugh because he should make the pancake that a wizard should hide <eos>	sirius may not eat the strudels because dobby can laugh because he should make the pancake that a wizard should hide <eos>
ron should make a doughnut since lupin may prepare the croissants which vernon can gobble since hagrid must hide a pancake <eos>	ron should make a doughnut since lupin may prepare the croissants which vernon can gobble since hagrid must hide a pancake <eos>	ron should make a doughnut since lupin may prepare the croissants which vernon can gobble since hagrid must hide a souffle <eos>
since george should giggle since albus can create many pancakes lily should chew many souffles because she can make a doughnut <eos>	since george should giggle since albus can create many pancakes lily should chew many souffles because she can make a doughnut <eos>	since george should giggle since albus can create many pancakes lily should chew many souffles because she can make a cake <eos>
since sirius must make the cakes which mcgonagall should create the professor must create the pancakes which albus must sprinkle <eos>	since sirius must make the cakes which mcgonagall should create the professor must not create the pancakes which albus must sprinkle <eos>	since sirius must make the cakes which mcgonagall should create the professor must not create the pancakes which albus must sprinkle <eos>
lupin must arrange the chocolates that lupin may create since a professor should gobble the baklava that she should gobble <eos>	lupin must not arrange the chocolates that lupin may create since a professor should gobble the baklava that she should gobble <eos>	lupin must not arrange the chocolates that lupin may create since a professor should gobble the baklava that she should gobble <eos>
ron may prepare the baklava <eos>	ron may prepare the baklava <eos>	ron may prepare the baklava <eos>
fred must eat a cookie <eos>	fred must eat a cookie <eos>	fred must eat a cookie <eos>
harry should hide the cake <eos>	harry should hide the cake <eos>	harry should hide the cake <eos>
neville can create the pancakes <eos>	neville can create the pancakes <eos>	neville can create the pancakes <eos>
petunia can create a baklava <eos>	petunia can create a baklava <eos>	petunia can create a baklava <eos>
since voldemort should gobble the chocolate the professor should chew a cookie <eos>	since voldemort should gobble the chocolate the professor should not chew a cookie <eos>	since voldemort should gobble the chocolate the professor should not chew a cookie <eos>
because a witch should eat the croissants petunia should sprinkle the baklava <eos>	because a witch should eat the croissants petunia should not sprinkle the baklava <eos>	because a witch should eat the croissants petunia should not sprinkle the baklava <eos>
draco may prepare a chocolate since the student must prepare a doughnut <eos>	draco may not prepare a chocolate since the student must prepare a doughnut <eos>	draco may not prepare a chocolate since the student must prepare a doughnut <eos>
since ginny should gobble many croissants the student must prepare a cookie <eos>	since ginny should gobble many croissants the student must not prepare a cookie <eos>	since ginny should gobble many croissants the student must not prepare a cookie <eos>
hermione can run since george must gobble a cookie which vernon should eat <eos>	hermione can run since george must gobble a cookie which vernon should eat <eos>	hermione can run since george must gobble a cookie which vernon should eat <eos>
fred must chew the doughnuts which george must make since he must arrange the croissants <eos>	fred must not chew the doughnuts which george must make since he must arrange the croissants <eos>	fred must not chew the doughnuts which george must make since he must arrange the croissants <eos>
vernon can make a pancake because the professor can prepare the croissant that james should make <eos>	vernon can make a pancake because the professor can prepare the croissant that james should make <eos>	vernon can make a pancake because the professor can prepare the croissant that james should make <eos>
the student must make many cookies which dobby may assemble since she can gobble the doughnuts <eos>	the student must make many cookies which dobby may assemble since she can gobble the doughnuts <eos>	the student must make many cookies which dobby may assemble since she can gobble the doughnuts <eos>
since james can make the doughnut which james must prepare a professor must make the eclaire <eos>	since james can make the doughnut which james must prepare a professor must make the eclaire <eos>	since james can make the doughnut which james must prepare a professor must make the eclaire <eos>
a student should eat the cookies since petunia should eat the strudel which snape can eat <eos>	a student should eat the cookies since petunia should eat the strudel which snape can eat <eos>	a student should eat the cookies since petunia should eat the strudel which snape can eat <eos>
because a professor may smile dobby must prepare a baklava <eos>	because a professor may smile dobby must not prepare a baklava <eos>	because a professor may smile dobby must not prepare a baklava <eos>
albus may sprinkle the chocolate that the wizard must eat <eos>	albus may not sprinkle the chocolate that the wizard must eat <eos>	albus may not sprinkle the chocolate that the wizard must eat <eos>
a student can arrange the croissants which the witch must sprinkle <eos>	a student can arrange the croissants which the witch must sprinkle <eos>	a student can arrange the croissants which the witch must sprinkle <eos>
snape can arrange the cookie because harry should make the baklava <eos>	snape can arrange the cookie because harry should make the baklava <eos>	snape can arrange the cookie because harry should make the baklava <eos>
